#{"t_start": 1530713429.4165452, "env_id": "Humanoid-v2"}
r,l,t
6643.91636,1000,4636.581083
5169.449569,788,4640.728568
6509.105894,1000,4642.450031
2563.171657,413,4643.206835
902.05447,146,4643.458457
6560.653023,963,4647.445909
1280.179424,216,4647.840082
6612.810024,1000,4649.443563
5091.508788,773,4653.393288
6600.025395,1000,4655.099707
6193.458483,929,4659.073984
6052.679441,893,4660.656249
6619.857547,1000,4664.751404
4034.518517,627,4665.82235
6613.616991,1000,4669.967811
5397.667129,828,4671.370398
6603.169484,1000,4673.011157
6460.036194,1000,4677.017789
6588.031817,1000,4678.434956
2317.787959,363,4682.007131
5552.187565,844,4683.569417
6638.318881,1000,4685.296761
3094.421481,497,4688.55369
6609.940889,1000,4690.328381
4143.369666,640,4693.72926
6472.773891,1000,4695.444028
4012.084647,650,4696.605768
6591.861049,1000,4700.792104
3226.515689,528,4701.613878
6639.82972,1000,4705.83249
6699.824767,1000,4707.52203
5974.455452,891,4708.926706
966.799466,157,4711.721914
3727.645171,568,4712.687119
6704.318105,1000,4714.346572
3355.847828,517,4717.607183
3034.395317,484,4718.453222
6635.049718,1000,4720.119752
6444.810489,1000,4724.440308
2866.922305,441,4725.231955
4767.526948,724,4726.371866
6578.267856,1000,4730.550765
6566.059742,1000,4732.409032
6626.405526,1000,4736.677877
6562.205133,1000,4738.453218
6579.85619,1000,4742.278077
6561.609966,1000,4743.896373
6564.62259,1000,4748.069775
5252.241635,825,4749.372926
939.454417,161,4749.620135
6615.218456,1000,4754.023406
6611.365855,1000,4755.798169
6570.882191,1000,4759.823904
6505.984007,1000,4761.216224
2837.082209,436,4761.855754
4285.246722,667,4765.951219
6519.975589,1000,4767.791854
6656.273457,1000,4771.987278
1498.969737,236,4772.377569
6547.728497,1000,4774.056609
3880.428601,606,4777.636475
6534.995763,1000,4779.439647
6614.884603,1000,4783.482126
5243.729747,791,4784.627167
2207.957439,341,4785.111332
5966.62818,911,4789.328569
1913.007196,314,4789.774112
6582.049322,1000,4791.194336
6589.572785,1000,4795.776059
6641.311729,1000,4797.202017
2471.523529,386,4797.75515
6493.607395,1000,4802.096013
6545.485003,1000,4803.514614
2885.908587,445,4807.303668
6599.074609,1000,4808.946416
6257.922486,937,4813.198965
3282.178774,496,4814.059479
6559.173985,1000,4815.690559
6496.96657,1000,4819.914411
1854.308829,292,4820.415064
4859.216018,741,4821.633687
6697.787201,1000,4825.820126
6752.20567,1000,4827.466989
6643.213774,1000,4831.870135
6476.250311,1000,4833.593771
4545.666804,704,4837.478626
6759.829462,1000,4839.194166
6580.596406,1000,4843.642903
6519.62792,1000,4845.361917
2607.632635,423,4846.046329
1732.454409,281,4846.541898
803.435085,137,4846.752344
6575.653374,1000,4851.313989
6571.005497,1000,4853.035416
1385.373788,222,4856.193504
2616.053344,399,4856.910159
6605.966416,1000,4858.583288
5051.617246,764,4862.788145
6387.408799,1000,4864.225351
5877.403985,888,4865.487803
6464.840969,989,4870.037821
6569.675553,1000,4871.493591
6769.510394,1000,4876.515896
843.870702,154,4876.782615
5413.962005,843,4878.312934
6668.752747,1000,4882.39963
1190.353747,201,4882.70773
6707.816631,1000,4887.284713
880.033947,154,4887.556662
1631.532015,240,4887.959366
6666.952287,1000,4889.656528
6546.23176,1000,4893.920664
6278.794049,947,4895.272688
6621.278883,1000,4900.279575
6536.879277,1000,4901.998621
1757.18756,275,4902.485628
6668.940281,1000,4907.375584
6381.115697,968,4909.051323
6639.300507,1000,4913.575603
4327.546769,659,4914.723058
6608.630048,1000,4919.140839
6665.535836,1000,4920.976678
2981.141332,465,4921.799425
2898.221202,464,4922.567438
3306.593692,515,4926.27502
6592.112642,1000,4927.939982
6597.778617,1000,4932.613526
6475.046746,1000,4934.281971
3362.642476,538,4935.182406
4866.095904,740,4939.215945
2708.996109,425,4939.835203
5678.266965,899,4941.185732
6580.857309,1000,4945.988494
6094.78933,926,4947.525489
6577.132681,1000,4952.168846
4355.393723,662,4953.277416
6517.609323,1000,4957.641695
6434.752949,1000,4959.255397
6722.635717,1000,4963.855056
6419.225305,1000,4965.501478
6509.046492,1000,4970.343538
6544.909766,1000,4971.925863
6571.731029,1000,4976.470584
6409.40452,1000,4978.210525
5531.204699,869,4982.187736
1312.666879,213,4982.579521
5236.926031,793,4983.963252
4290.571647,671,4985.121525
6527.740944,1000,4989.434363
6696.531879,1000,4991.062806
6550.247159,1000,4995.802334
1712.614563,267,4996.248766
1722.871654,278,4996.760705
6531.356249,1000,5001.185706
6625.097359,1000,5002.950856
5033.337979,780,5004.299548
3028.832086,475,5007.635547
3144.262928,489,5008.416116
5436.989862,829,5009.812633
6547.358351,1000,5014.066513
6542.083001,1000,5015.705292
6471.075289,1000,5020.199014
3192.528642,493,5021.070462
6548.83539,1000,5025.304686
6497.618903,1000,5027.048373
3896.977206,624,5028.172915
6698.130922,1000,5032.478845
6508.489507,1000,5034.172077
496.061519,89,5034.359298
5614.304609,873,5038.720042
6578.121871,1000,5040.449283
6388.972904,1000,5044.843959
2685.756096,419,5045.432122
4173.005265,646,5046.332393
6437.397244,1000,5050.907023
6654.125536,1000,5052.633096
6544.690523,1000,5056.969658
875.491951,143,5057.189692
3029.422339,468,5058.023464
3579.585628,546,5058.954326
6568.803121,1000,5063.604897
5309.032338,817,5065.005431
6512.496736,1000,5069.262743
6584.195482,1000,5070.940434
3605.823731,550,5071.975863
6227.294789,942,5076.255089
6592.435554,1000,5077.990296
834.871655,140,5078.237166
6597.646351,1000,5082.933467
3007.504367,475,5083.723995
6698.98376,1000,5088.23645
6508.990515,1000,5089.865116
6616.478949,1000,5094.234326
2397.229055,384,5094.920139
6139.602741,921,5096.605583
6497.900203,1000,5100.935955
3835.321882,588,5101.961593
6535.758049,992,5106.181235
6595.076938,1000,5107.912396
3344.273014,533,5108.77111
5716.614603,872,5113.243963
1153.66254,193,5113.560352
6580.504785,1000,5115.251824
6453.019761,1000,5119.753985
6514.118827,1000,5121.36768
6565.737482,1000,5126.101794
4686.77608,710,5127.232802
6447.263617,1000,5131.862428
3740.016742,576,5132.807366
3009.760872,456,5133.62268
2279.433805,354,5134.219122
4552.457831,699,5138.334804
1793.98046,291,5138.792432
6502.570463,1000,5140.460382
3031.964253,478,5141.244048
1199.500944,221,5144.338802
2608.010473,405,5145.049333
1425.613623,234,5145.550854
6674.91917,1000,5147.273904
6559.654438,1000,5151.609514
2694.659072,422,5152.428684
4089.215681,631,5153.547443
4577.238972,717,5157.405393
6582.678144,1000,5159.172848
6095.745019,944,5163.543776
3831.511446,580,5164.347862
6545.60568,1000,5165.735348
6599.018318,1000,5170.496391
4210.363394,629,5171.361066
6013.717127,896,5176.022234
6373.101442,961,5177.699393
6468.980294,1000,5182.186808
6588.543777,1000,5183.989757
6559.589818,1000,5188.363892
687.003757,125,5188.625543
6442.329647,1000,5190.280991
2047.332675,321,5190.813166
6570.930639,1000,5195.364763
3628.26506,571,5196.386328
4924.819211,768,5197.640775
6575.274399,1000,5202.121658
6250.39655,927,5203.707136
4198.273901,620,5207.594718
5699.037933,885,5209.044745
1364.693382,220,5209.424123
5745.655417,887,5213.963151
4867.307546,737,5215.234511
6617.953443,1000,5219.778203
6606.597657,1000,5221.528542
6609.901108,1000,5223.327673
6447.300684,1000,5227.645904
1613.761173,261,5228.10444
6638.246322,1000,5232.641981
6529.830676,1000,5234.424969
6582.549219,1000,5239.033262
2579.303126,402,5239.673404
6621.217496,1000,5241.424016
6594.860855,1000,5245.744882
5469.425072,850,5247.256902
6615.256787,1000,5251.559552
1170.093441,201,5251.911433
6651.130303,1000,5253.735162
5177.739144,787,5257.807949
6715.902686,1000,5259.504023
6526.56072,1000,5263.962472
6578.440905,1000,5265.859029
6562.797781,1000,5270.165388
6196.710753,925,5271.930382
1902.412638,305,5272.538868
3923.666819,607,5273.647937
6535.624696,1000,5278.113056
486.689118,88,5278.265413
6510.110876,1000,5279.90058
1944.315222,314,5283.141638
6661.933093,1000,5284.958763
4778.29348,734,5286.256385
954.969131,162,5289.125698
6566.43128,1000,5290.844666
6644.523357,1000,5295.161785
6589.933815,1000,5296.686018
4489.540651,674,5297.841619
4101.399032,642,5302.051347
6464.517122,1000,5303.849052
3198.999123,513,5304.734424
2009.084438,312,5308.076685
1913.645572,305,5308.617415
5049.269149,769,5310.021713
6596.081586,1000,5314.43195
4266.867722,651,5315.582871
6402.098416,1000,5317.344135
1150.398149,183,5317.652393
6605.884147,1000,5322.248244
5770.882184,867,5323.737309
4342.551274,661,5327.639721
3022.437173,488,5328.497407
6645.631737,1000,5330.201281
6721.096164,1000,5334.862491
1907.997786,303,5335.500795
1862.836128,296,5336.027203
6530.552129,1000,5340.162866
1329.44547,219,5340.566176
1667.785493,292,5341.10864
2310.055,351,5341.747764
6565.600606,1000,5345.950675
3784.196115,596,5346.994578
6529.05593,1000,5348.828779
2852.174034,449,5352.121212
3579.056216,549,5353.080528
6605.370088,1000,5354.758582
4454.016818,696,5358.856333
3029.875604,465,5359.59631
6596.99707,1000,5361.287331
6477.298616,1000,5365.984244
6513.208034,987,5367.583024
6574.725081,1000,5372.318139
6475.287234,1000,5374.038458
6663.389079,1000,5378.842304
2424.073123,389,5379.578168
6528.325391,1000,5383.919159
5126.078361,769,5385.29944
6506.869004,1000,5387.146614
3288.323948,508,5390.687206
2672.552028,403,5391.422445
6612.253789,1000,5393.243007
6582.196265,1000,5397.667407
6784.583204,1000,5399.483396
850.138752,143,5399.739494
2888.458784,466,5403.325548
5076.084649,788,5404.738383
6605.246296,1000,5406.54096
3446.479497,526,5410.144354
1976.224914,312,5410.736112
5074.966359,776,5412.165673
6663.637256,1000,5416.680744
6698.086814,1000,5418.498189
3734.397577,575,5422.10542
3485.981276,531,5423.029643
2036.446223,312,5423.636474
6585.068588,1000,5425.405068
1045.533628,177,5428.445405
6550.893624,1000,5430.332692
4396.197783,671,5431.612149
684.540942,117,5431.845199
6626.392518,1000,5436.284999
6510.067269,1000,5438.155246
1406.882158,223,5438.55028
5441.619077,818,5442.813879
6764.289278,1000,5444.64663
6575.427336,1000,5449.295449
6583.202279,1000,5451.15636
2525.152818,393,5454.557384
6634.211211,1000,5456.341143
989.211169,160,5456.632833
4621.753493,710,5457.937897
6395.061915,947,5462.368541
6769.959562,1000,5464.199663
6701.467874,1000,5468.773396
6549.082682,1000,5470.595934
1420.662861,232,5471.029814
6691.442562,1000,5475.471581
4171.00659,604,5476.571739
6719.67772,1000,5481.117033
3272.446105,507,5482.054881
6615.020362,1000,5483.805435
6618.028574,1000,5488.405749
2611.888172,404,5489.15086
5874.842548,875,5493.453439
940.408664,156,5493.730388
6608.051271,1000,5495.613154
6669.394884,1000,5500.201256
6738.715021,1000,5502.009532
6613.447937,1000,5506.574934
6664.014444,1000,5508.402624
6598.2413,1000,5512.918604
6727.313392,1000,5514.794379
597.5476,104,5514.980817
6634.258896,1000,5519.472593
2441.21857,365,5520.153266
6748.955758,1000,5521.993347
6536.781249,1000,5526.598003
2283.48284,352,5527.213463
6407.167891,1000,5529.107819
1873.853115,300,5532.442472
5365.660437,808,5533.940682
6518.712601,1000,5535.818281
6616.84388,1000,5540.583472
790.5537,130,5540.815926
6629.314006,979,5542.602578
5175.719504,768,5546.6864
666.967183,111,5546.8918
6487.344192,1000,5548.780457
3371.969946,526,5552.34917
3208.393154,499,5553.288623
2402.834539,374,5553.952978
1548.216996,262,5554.425337
6488.898803,979,5558.937035
2614.428491,406,5559.708087
5683.454704,849,5561.200335
6519.751317,1000,5565.779155
6598.713174,1000,5567.561536
1268.589434,211,5567.936485
6519.618071,1000,5572.380107
6639.769335,1000,5574.210602
4069.630783,631,5577.987475
6199.48725,949,5579.710251
6680.390409,1000,5584.028674
3496.766607,542,5585.014782
6692.507734,1000,5586.774628
3376.304416,517,5590.507076
6573.437555,1000,5592.336239
3163.28048,473,5593.176874
6722.168396,1000,5597.877974
6625.998314,1000,5599.659095
6577.955077,1000,5604.184919
6552.27122,1000,5606.007892
6665.916212,1000,5610.670183
6670.338814,1000,5612.513041
6609.923528,1000,5617.253802
5643.849862,866,5618.880717
483.978352,84,5619.035392
6713.213488,1000,5623.528991
6696.238702,1000,5625.335048
4144.197998,635,5629.428622
6612.570502,1000,5631.252094
1082.537157,212,5631.654466
6591.896,1000,5636.144468
6558.304609,1000,5637.976323
6713.075152,1000,5642.539124
6535.314158,1000,5644.354849
6599.530911,1000,5648.992522
5364.887917,803,5650.424852
942.068068,157,5650.694389
6747.808165,1000,5655.303684
1134.250379,194,5655.663544
6640.172604,1000,5657.529705
6489.026453,1000,5662.296244
3049.022356,464,5663.114902
6662.45618,1000,5664.949603
6605.139383,1000,5669.519027
2730.920448,428,5670.314465
6707.297208,1000,5672.102629
6411.794305,1000,5676.894348
6482.919333,1000,5678.727615
6688.505591,1000,5683.408382
4839.489136,722,5684.733778
6555.206466,1000,5689.148102
2098.709662,328,5689.739765
4170.583736,627,5690.872853
6467.686092,1000,5695.630327
2407.479294,374,5696.323366
6630.258938,1000,5698.157886
6625.950503,1000,5702.630869
1572.923309,261,5703.128071
4513.961315,684,5704.38147
6715.387774,1000,5708.893921
6498.964841,974,5710.697261
6584.355468,1000,5715.238348
6562.249005,1000,5717.097425
6649.048341,1000,5721.686493
6710.278786,1000,5723.479407
4294.725687,645,5727.516176
6516.118957,1000,5729.32031
5027.306317,782,5730.748715
6583.594155,1000,5735.4294
4271.697258,649,5736.617174
6555.573311,1000,5741.298206
1439.279121,237,5741.735937
6586.616711,1000,5743.564761
5499.114,830,5747.780324
6522.000146,1000,5749.635085
1887.904682,305,5750.181122
5065.131016,761,5754.262101
5017.677035,784,5755.719657
5703.787943,864,5760.278286
5473.90055,831,5761.842474
3527.809913,528,5762.812189
6615.126401,1000,5767.344911
3138.147163,481,5768.220885
6531.063806,1000,5770.021384
6634.67315,1000,5774.532263
1075.39002,174,5774.849845
6621.599419,1000,5779.271345
3436.469299,539,5780.235683
6554.27163,1000,5782.054892
6664.205512,1000,5786.473775
6597.484909,1000,5788.332239
6684.883458,1000,5793.073799
730.784617,122,5793.290253
5749.065622,868,5794.885393
6642.412615,1000,5799.429818
2741.763886,416,5800.185645
6582.362439,1000,5801.998657
6585.384857,1000,5806.515359
6587.596081,1000,5808.344172
6729.564145,1000,5812.662611
5721.419211,865,5814.179667
6004.868954,891,5818.744751
6653.371228,1000,5820.535865
6607.424762,1000,5825.105404
5740.89159,879,5826.694741
4305.012968,662,5827.882026
3508.665439,545,5831.723948
6554.303327,1000,5833.558288
6506.780423,1000,5838.166204
6230.193896,952,5839.904512
5207.751199,774,5844.008418
6662.839972,1000,5845.791972
2821.039776,440,5846.56486
2531.934122,391,5847.263563
3323.01248,513,5850.785695
1408.908527,226,5851.223037
3530.914255,541,5852.183673
3757.708159,568,5853.186458
2229.23428,339,5856.669967
4263.280296,643,5857.809736
6619.389334,1000,5859.592565
6498.160024,1000,5864.228082
1799.331212,278,5864.723951
6495.537815,1000,5866.564118
6460.385017,1000,5870.91854
6345.527975,984,5872.675344
3724.329577,576,5876.43567
3439.315298,526,5877.386013
6718.196373,1000,5879.212724
5899.682258,909,5883.434146
6628.687264,1000,5885.23909
1436.506564,227,5885.678471
1438.656735,241,5888.808594
4791.969491,730,5890.12579
6597.615378,1000,5891.939171
2590.100888,422,5895.413405
6602.41774,1000,5897.195883
6713.475733,1000,5901.720309
6566.781045,1000,5903.475875
1338.597801,213,5903.854897
1445.355261,233,5904.273355
6625.491321,1000,5909.052619
6562.642974,1000,5910.891767
6682.169107,1000,5915.284224
5610.252006,851,5916.808701
6556.309311,1000,5921.298944
6542.013718,1000,5923.058306
6733.011532,1000,5927.461007
4255.61252,642,5928.671563
886.291394,148,5928.935073
2697.824082,422,5929.691281
6581.914414,1000,5934.117193
6581.941618,1000,5935.950098
6552.104716,1000,5940.433476
6542.305825,1000,5942.248424
3415.651333,523,5943.197176
3598.744595,539,5946.953712
6590.629469,1000,5948.759444
5434.905954,804,5952.731744
6599.739107,1000,5954.539878
3758.244162,596,5955.62843
2791.832079,439,5959.089021
6598.021128,1000,5960.870889
6510.54803,1000,5965.391469
2819.279406,426,5966.145495
6645.571624,1000,5967.952787
6156.007049,927,5972.387759
4145.486349,629,5973.527679
854.570089,165,5973.845256
6574.215406,1000,5978.090984
6598.297841,1000,5979.786569
6624.004111,1000,5984.450673
3189.721611,477,5985.262603
6451.942268,1000,5986.848211
3986.818164,610,5991.109851
6750.930846,1000,5992.903262
1735.334976,275,5993.330232
3974.378293,645,5997.067274
6544.411353,1000,5998.645091
5473.442285,818,6000.01369
2158.253367,329,6003.506928
6721.318281,1000,6005.275975
993.265206,170,6005.562618
4848.600561,752,6009.634965
6663.519765,1000,6011.295297
6541.01348,1000,6013.04235
6476.15491,988,6017.676456
2372.717265,373,6018.374938
6582.663649,1000,6023.106883
6698.986252,1000,6025.001573
5689.947622,890,6029.213066
6643.701209,1000,6030.943521
1569.630739,265,6031.460245
3889.583835,602,6032.424505
6639.113064,1000,6036.384601
2814.941866,445,6037.008193
6697.596602,1000,6041.601464
6536.541658,1000,6043.002822
6197.202502,940,6047.824605
4663.845707,709,6048.928778
6579.066883,1000,6050.711015
6684.64422,1000,6055.292062
6460.110262,1000,6057.034438
2812.966487,444,6060.775287
618.563363,123,6060.987339
3235.095676,504,6061.844585
1965.874523,302,6062.421327
4967.42321,764,6063.692535
6548.294286,1000,6068.006215
6625.100143,1000,6069.703717
5559.8389,827,6073.336964
3862.525341,587,6074.517021
2548.44797,386,6075.198178
6786.254935,1000,6079.313797
1221.421322,201,6079.688203
5106.573307,796,6081.096429
6635.240114,1000,6085.286914
6629.634266,1000,6086.710663
4154.271797,627,6090.643437
6415.291171,969,6092.292906
6657.417326,1000,6096.643395
985.174314,170,6096.953573
6619.752956,1000,6098.706932
4571.103856,691,6099.881069
6696.758109,1000,6104.02918
6638.467272,1000,6105.778096
6598.423887,1000,6110.011132
4762.219859,728,6111.21219
2814.253619,434,6112.010564
6487.410563,1000,6116.314234
6614.029299,1000,6117.953993
3101.060245,458,6121.387364
6642.942945,1000,6123.041479
6615.108214,1000,6127.44353
4214.56857,646,6128.555515
5093.064092,770,6129.805053
5873.47285,905,6133.844986
6626.097861,1000,6135.465063
1361.954699,225,6135.832501
2550.177214,409,6139.004206
6576.285829,1000,6140.73389
6629.692074,1000,6145.191348
6585.276423,1000,6146.968535
6508.695583,1000,6151.1898
6579.726069,1000,6152.744662
4514.510656,682,6153.846487
4137.809503,620,6157.487538
3199.912531,478,6158.291117
1976.72721,306,6158.805452
6675.182059,1000,6163.226451
1892.645128,303,6163.740954
2442.542945,396,6164.404464
6607.71531,1000,6165.986194
2728.409204,422,6169.185888
6575.137629,1000,6170.866688
6570.399457,1000,6175.541736
6591.420398,1000,6177.200988
4986.871685,773,6178.404465
1996.8152,312,6181.447392
6414.250888,1000,6183.117755
5428.604519,832,6184.465203
6554.060304,1000,6188.650681
6553.023342,1000,6190.346265
6570.297361,1000,6194.68404
2857.21382,452,6195.444324
4474.660402,677,6196.491452
6682.434628,1000,6200.479255
3221.723202,509,6201.197577
6513.840336,1000,6205.916317
6688.018706,1000,6207.316727
6606.356048,1000,6211.830893
1731.104451,278,6212.221801
753.540288,134,6212.412609
6474.030242,975,6213.763018
3447.84475,524,6217.639747
6651.277321,1000,6219.035083
6589.474269,1000,6223.713215
2093.037027,350,6224.289497
1741.439134,273,6224.747974
4650.448931,721,6225.882333
6570.605193,1000,6230.367217
1837.565523,287,6230.855915
6731.283814,1000,6232.442533
6522.539797,1000,6236.664
3155.886283,488,6237.417868
1510.374483,244,6237.802852
6628.714595,1000,6242.255467
6683.881743,1000,6243.932348
2006.10438,314,6244.452365
6144.309881,934,6248.614674
6687.146498,1000,6250.308008
3715.027603,573,6253.7545
5202.659903,775,6254.974663
6581.227581,1000,6256.663008
3362.34809,508,6260.059525
1328.326156,221,6260.452
6697.399991,1000,6262.022816
5971.386208,887,6266.113288
4031.652331,638,6267.019924
4190.598492,643,6268.118924
6561.876115,1000,6272.99966
3357.230014,529,6273.827398
6558.933869,1000,6278.064937
1988.130796,312,6278.66135
2112.802157,373,6279.271805
5606.89311,854,6280.619757
2249.612345,363,6281.195959
6591.436641,1000,6285.323524
4770.566546,703,6286.660657
6740.013043,1000,6290.941432
6710.092071,1000,6292.740267
2097.64971,334,6293.34566
6634.626891,1000,6297.364496
6738.648423,1000,6298.961338
6630.907424,1000,6303.554925
6594.070802,1000,6305.169578
6643.515103,1000,6309.723725
6466.62374,990,6311.407498
6551.185643,1000,6315.52041
6501.683962,1000,6317.084747
5380.501967,808,6321.35208
4735.613727,725,6322.497548
2881.455622,468,6323.299025
6569.166705,1000,6327.658593
6385.597178,977,6329.30653
6509.035124,1000,6333.808281
6615.978072,1000,6335.529855
6619.326333,1000,6339.842129
6666.375936,1000,6341.604241
6757.624861,1000,6345.865
6605.33391,1000,6347.593738
6668.362521,1000,6351.693392
4947.341125,766,6353.05085
542.851224,91,6353.190977
6569.789518,1000,6357.534305
6690.277214,1000,6359.217297
1874.178052,306,6359.757525
966.50377,161,6360.086284
2665.154407,406,6363.253281
6544.917106,1000,6364.785999
6729.189572,1000,6369.199094
4080.459898,618,6370.066763
6588.761609,1000,6371.464599
443.672992,79,6371.576591
5527.890334,855,6376.257003
2110.36298,332,6376.8128
6560.376637,1000,6378.465835
941.630889,149,6378.69672
6024.045656,902,6382.867707
6688.253379,1000,6384.61368
1290.31369,202,6387.724729
6644.657243,1000,6389.460228
2159.113353,345,6390.11765
6591.34054,1000,6394.245053
6621.745678,1000,6395.940378
6592.146452,1000,6400.223468
6585.079689,1000,6401.676182
6462.459207,1000,6406.224202
6426.793748,1000,6407.818308
2520.035399,381,6408.404773
2581.898246,390,6409.038515
6573.710515,1000,6413.386276
6528.261194,1000,6414.81531
2168.718752,339,6418.431429
6546.634047,1000,6419.862712
6568.839208,1000,6424.444582
6536.470662,1000,6426.189264
4161.589908,641,6427.223655
968.879279,162,6427.511732
1482.060314,248,6430.591932
6704.933358,1000,6432.307181
6480.282526,1000,6436.488498
4005.057303,603,6437.51141
6580.40257,1000,6439.182664
5349.5407,792,6443.13483
3489.739046,529,6444.052125
5929.623489,904,6445.455253
1930.331875,315,6448.79968
6665.978416,1000,6450.428761
3523.436813,550,6451.41469
6562.054622,1000,6455.64907
6629.924886,1000,6457.047683
6726.21957,1000,6461.830051
1480.336474,241,6462.222982
5447.234475,811,6463.490545
1519.661149,241,6463.854784
5273.483845,802,6467.939221
3601.760362,525,6468.832615
6670.647521,1000,6473.035129
6558.578507,1000,6474.670451
2861.401512,442,6475.384887
6629.296512,1000,6479.670526
6682.226953,1000,6481.275267
2625.223042,410,6481.952853
6600.788619,1000,6486.484377
2494.668406,385,6487.115043
6530.459168,1000,6491.531291
2170.498591,344,6492.078355
3078.757563,474,6492.81885
3520.018971,542,6493.732467
2232.373507,343,6494.284097
2022.531173,322,6497.563919
6579.486717,1000,6499.200933
6738.833898,1000,6503.580993
6527.613866,1000,6505.200048
2492.952445,380,6505.850132
6506.501966,1000,6510.358535
2661.157007,423,6511.043828
6667.960876,1000,6512.76798
6606.897121,1000,6516.981401
6037.018348,911,6518.565773
5856.800114,881,6522.69921
6768.163747,1000,6524.363382
1875.160819,285,6524.819252
3854.305791,588,6528.555693
6571.254023,1000,6530.279403
6700.781439,1000,6534.481988
6540.483282,1000,6535.992999
6666.680605,1000,6540.438634
6584.814665,1000,6542.157957
6687.455322,1000,6546.277057
6596.214144,1000,6548.045526
2917.544536,448,6548.744565
3703.975152,571,6552.400484
4945.229446,747,6553.593473
4082.718595,611,6554.676436
6586.599769,1000,6558.994169
6810.530511,1000,6560.592185
3656.216607,553,6563.912007
2125.93357,319,6564.379597
5893.133684,869,6565.662119
6781.593289,1000,6570.076115
6674.835192,1000,6571.879755
6580.347579,1000,6576.031526
6665.594411,1000,6577.806557
6564.776903,1000,6581.81669
1525.611325,247,6582.162015
5180.296327,788,6583.324799
6608.40734,1000,6587.920062
6752.890149,1000,6589.554024
6496.545411,1000,6594.012278
5891.794724,878,6595.580465
6641.846545,1000,6597.404467
5955.737567,893,6601.33608
6618.384812,988,6602.921115
5225.36913,773,6606.947154
4705.532561,697,6608.137739
6606.046717,1000,6612.282048
6691.287408,1000,6613.979201
2796.178651,438,6614.673163
4442.471278,668,6618.529102
6618.752971,1000,6620.254701
3138.493902,472,6620.988834
3801.904153,577,6624.57563
6753.449383,1000,6626.378614
6129.882369,908,6630.484527
6716.917135,1000,6632.179579
1986.625843,303,6632.750997
6613.287657,1000,6636.999453
6589.676384,1000,6638.694608
6616.694332,1000,6642.803025
3988.191241,609,6643.698278
4046.405289,618,6644.727349
4430.169362,669,6648.849113
6822.826681,1000,6650.307745
5497.656063,816,6651.738376
3677.720768,552,6655.622416
1615.840304,264,6656.07407
3635.420932,543,6657.012273
6620.149353,981,6661.169235
761.453641,131,6661.361944
6577.820822,1000,6663.116161
2776.944466,406,6663.771094
4155.957158,620,6667.368262
6858.845415,1000,6668.763591
6668.096767,1000,6673.416219
5691.297453,869,6674.827622
1056.912967,164,6675.105709
6011.941787,892,6679.330228
1268.007564,199,6679.680615
6583.986124,1000,6681.401454
586.432629,100,6681.581754
6693.632483,1000,6685.916267
6581.566324,1000,6687.666142
6669.948998,1000,6691.8071
6519.021329,1000,6693.465672
6551.011388,1000,6697.851012
1360.941558,218,6698.208066
6727.569142,1000,6699.850001
3417.281386,535,6703.412101
6687.539532,1000,6705.132617
4793.067881,717,6706.353318
6536.863538,1000,6710.59726
3641.694632,564,6711.518916
4040.852714,613,6712.504388
4393.126034,664,6716.451095
6613.467985,1000,6718.149371
3566.263173,530,6719.072971
1625.940577,253,6721.975137
6541.55087,1000,6723.696262
1778.008916,276,6724.25269
2570.491614,395,6724.927307
3055.929377,473,6728.185629
6623.824748,1000,6729.658489
4891.795207,735,6733.793916
2032.263571,326,6734.358973
2283.552731,358,6734.997509
6701.049785,1000,6736.648719
4339.100425,651,6740.521041
6730.909569,1000,6742.250355
6353.28581,960,6746.344643
6704.993044,1000,6748.03889
5258.638455,799,6749.331698
6684.496202,1000,6753.438559
3474.982877,514,6754.337597
6545.75593,1000,6758.707132
6136.874274,919,6760.164039
1102.422007,179,6760.431548
6700.148163,1000,6765.03935
853.864413,143,6765.269964
3152.232404,507,6766.106454
6692.195988,1000,6770.500591
5288.616527,803,6771.887749
6655.537268,1000,6773.582471
4700.787003,736,6777.770445
2909.623413,455,6778.629675
2460.759063,394,6779.36991
6605.607725,1000,6783.688722
2270.227403,354,6784.255194
6532.275118,1000,6785.957921
1115.836975,181,6786.267107
2863.039145,441,6789.558059
6565.111351,1000,6791.205166
6803.988905,1000,6795.399864
6455.369857,1000,6797.092721
5988.345905,913,6801.310256
6622.594199,1000,6802.860442
5239.820635,795,6804.164908
3204.807069,514,6807.979613
6615.860064,1000,6809.661739
6643.676068,1000,6814.090662
6577.659425,1000,6815.53268
6720.9464,1000,6820.119082
4024.280404,627,6821.214056
6643.002086,1000,6822.952327
6694.480015,1000,6827.178163
6050.994506,913,6828.762382
6557.844942,1000,6832.760321
4420.214862,686,6834.041477
718.206368,122,6834.255047
2290.555038,369,6834.866999
6577.261868,1000,6839.315327
5744.174121,875,6840.799241
6580.631767,1000,6844.978676
2335.21472,368,6845.524008
6699.178837,1000,6849.894502
6691.527987,1000,6851.52621
1589.781881,251,6851.923083
3285.751406,494,6852.815979
1328.50458,214,6853.193201
744.209231,124,6856.043191
6511.144638,1000,6857.664847
6591.047025,1000,6859.289306
2048.597234,314,6862.595008
1415.236411,230,6863.003796
1714.528471,272,6863.509262
3350.346424,501,6864.422148
969.400306,160,6864.688255
1493.018342,238,6865.045978
6715.839164,1000,6869.280024
3375.361808,523,6870.167979
