#{"env_id": "Humanoid-v2", "t_start": 1530713429.5316768}
r,l,t
4860.428752,738,9336.274135
6622.007538,1000,9338.282706
3674.345834,534,9341.599557
4288.263281,636,9342.65998
6561.531499,1000,9344.503792
5549.164102,842,9348.318188
6672.072181,1000,9350.091363
5523.017671,849,9354.062959
6553.322825,1000,9355.769752
4383.398255,665,9356.910354
6738.132229,1000,9361.155274
811.165855,140,9361.41225
2251.706992,340,9362.060196
1300.232244,205,9362.410558
4049.404066,641,9365.93382
6591.496512,1000,9367.723525
6783.179022,1000,9371.756733
972.796684,166,9372.078302
6764.740161,1000,9373.908302
6666.939977,1000,9377.988106
6774.660843,1000,9379.796274
1474.354515,227,9380.232499
6705.134797,1000,9384.335471
5104.180323,779,9385.625637
6740.64585,1000,9389.924821
6674.93555,1000,9391.726833
5888.284507,885,9393.236481
6556.951556,1000,9397.278709
6643.091088,1000,9399.076079
3928.426021,581,9402.507982
2338.809823,355,9403.188503
6683.193747,1000,9404.924524
6577.608658,1000,9409.118222
6738.362695,1000,9410.965391
6603.874008,1000,9414.851429
6651.109688,1000,9416.714131
6745.508835,1000,9420.62442
1558.319461,234,9420.976804
6696.228624,1000,9422.813619
6534.475882,1000,9426.935065
6663.328458,1000,9428.877955
6757.843591,1000,9432.944107
3027.598404,456,9433.73495
1275.247521,196,9434.097464
6708.347981,1000,9438.256237
3321.860787,493,9439.067686
6570.810407,994,9440.929908
6675.231967,1000,9445.086251
6735.509659,1000,9446.975216
1275.575458,201,9449.555191
4467.880117,698,9450.807691
4449.032013,691,9452.000729
818.353377,140,9452.299809
6605.804875,1000,9456.701818
6662.746611,1000,9458.179288
6740.810741,1000,9462.439974
6589.033845,1000,9464.206202
2740.930807,420,9464.953406
6724.41739,1000,9469.374952
6686.617315,1000,9471.293946
6707.558507,1000,9475.614727
6532.78245,965,9477.2104
6709.89586,1000,9481.197056
6734.449345,1000,9482.922771
4256.610252,639,9486.706774
3533.150452,544,9487.566702
6700.793686,1000,9489.306357
6699.854451,1000,9493.543944
3505.882508,538,9494.528044
2182.675378,344,9495.110728
6719.320442,1000,9499.104942
6741.669571,1000,9500.734915
6711.023883,1000,9505.064918
6663.522803,1000,9506.77355
4837.109817,730,9510.408541
6140.182782,927,9512.089993
6628.068425,1000,9516.279588
5020.706144,753,9517.545845
6615.367464,1000,9519.243827
2319.398143,353,9522.085226
6662.886156,1000,9523.778393
6753.484126,1000,9527.808011
6720.281891,1000,9529.494501
6770.288237,1000,9533.576151
6457.812794,1000,9535.381205
2830.929308,454,9536.170863
4854.87747,727,9539.620879
1867.964243,290,9540.080963
2425.528684,369,9540.793697
6657.714494,1000,9542.668249
6714.532238,1000,9546.422048
6671.344207,1000,9547.893039
6615.520392,1000,9552.656012
6362.588901,949,9554.376003
6613.792517,1000,9558.398443
6093.550351,908,9559.997503
6671.454195,1000,9564.182255
6624.312599,993,9565.972428
6696.48419,1000,9570.0629
405.858412,75,9570.199188
6766.322397,1000,9571.983581
3146.291179,465,9572.868026
6615.147696,1000,9576.969146
6618.772987,1000,9578.873271
6899.797333,1000,9582.978764
3152.344935,474,9583.795421
6751.59745,1000,9587.830886
6603.10775,1000,9589.714823
6721.489385,1000,9593.660199
2923.140891,450,9594.445244
6628.831923,1000,9596.145968
969.611768,156,9596.487636
6621.647114,1000,9600.552414
6572.709958,1000,9602.22257
6514.720759,1000,9606.559536
2584.757472,390,9607.321483
2791.923472,423,9608.076985
6510.348787,1000,9612.049472
5606.98133,833,9613.515408
6643.049492,1000,9617.736372
6149.351723,929,9619.325051
3527.334848,520,9620.137203
6670.396233,1000,9624.399462
2075.739291,317,9624.912467
4747.111016,710,9626.238094
6627.546426,1000,9630.371314
4490.264574,689,9631.617849
6715.800665,1000,9635.798236
6746.736954,1000,9637.524956
6629.682896,1000,9641.58912
6687.808637,1000,9643.33051
1327.413333,211,9643.669976
5562.292163,836,9647.784071
953.127897,167,9648.089484
6727.123003,1000,9649.889482
5514.209457,820,9653.700004
3936.881533,588,9654.785771
3772.663682,568,9655.774927
6720.470807,1000,9659.70906
6740.158102,1000,9661.549013
750.42139,132,9661.792197
6718.978826,1000,9666.063775
1357.525746,223,9666.413448
6492.217728,1000,9668.021628
6443.356176,963,9672.114604
1041.794805,172,9672.362313
6702.139335,1000,9673.816073
854.119058,142,9674.019037
3037.680801,471,9677.62086
6587.751939,1000,9679.44272
6707.673059,1000,9683.607684
6688.828673,1000,9685.483651
1339.780367,212,9685.843656
6637.086539,1000,9689.669881
5511.654212,844,9690.904782
6660.004811,1000,9695.587753
935.177022,151,9695.891404
6225.266721,924,9697.671888
1911.573545,313,9698.258565
6743.326064,1000,9702.575797
812.38932,132,9702.842791
2153.062109,328,9703.391586
4581.107654,685,9704.544799
6738.588597,1000,9708.51272
6613.382294,1000,9710.214818
6665.596025,1000,9714.324987
1772.314772,280,9714.892484
5565.661645,828,9716.408515
5188.404198,776,9720.100458
6611.94388,1000,9722.023627
6480.128753,1000,9726.283058
687.989465,124,9726.486843
6705.200689,1000,9728.183946
4643.958228,702,9732.066971
5578.675018,847,9733.595654
5899.571021,891,9735.301347
5806.519412,869,9739.271632
6719.319236,1000,9741.069861
6640.017887,1000,9745.393667
2746.282995,414,9746.269144
6677.538523,1000,9750.658877
3661.8299,581,9751.797938
2239.94603,360,9752.466831
6008.789712,943,9754.036124
5939.005186,923,9758.309689
4525.464967,700,9759.511207
6416.532489,1000,9763.754549
6339.606976,1000,9765.570175
2200.576573,368,9766.286267
4354.820885,705,9770.288837
6144.884259,956,9772.26009
6601.094884,1000,9776.590032
917.996572,158,9776.819952
1062.505475,179,9777.0762
5338.326419,848,9778.390643
6353.874167,1000,9783.170326
6370.269234,1000,9785.166465
1042.175961,183,9785.548013
6451.27628,1000,9789.599695
2611.181265,423,9790.434327
1419.945162,244,9790.969657
639.316465,108,9791.183789
3365.777281,549,9792.340611
6470.476163,1000,9796.428289
457.939657,82,9796.564357
6524.491247,1000,9801.161232
6457.386212,1000,9803.051825
2132.126345,338,9803.73688
6571.93981,1000,9808.25054
2483.028654,389,9808.956604
3404.78518,526,9809.844738
6443.894799,1000,9814.431787
3965.401133,604,9815.595139
1830.456851,297,9816.192694
6402.705244,1000,9820.667245
1430.398543,220,9821.083694
3021.897725,467,9821.964403
6480.265952,1000,9823.900726
4474.827772,697,9827.482557
5006.086883,798,9829.101139
6481.287492,1000,9833.509801
4442.393483,709,9834.875209
5186.131866,799,9836.423613
4936.770691,766,9840.348453
6426.620019,1000,9842.324606
6391.898032,1000,9846.85535
897.549447,154,9847.187653
6352.601139,995,9849.020779
6481.432747,1000,9853.338968
855.373179,144,9853.606618
2367.524019,378,9854.283746
6155.412083,973,9856.206549
6470.12428,1000,9860.451109
3444.250237,553,9861.248238
4976.916268,784,9865.406458
6014.096443,923,9867.048891
5540.641212,862,9868.625127
4290.565977,672,9872.27159
4480.537891,683,9873.479015
518.326482,85,9873.620943
5944.405296,914,9877.961657
319.260454,60,9878.068268
6346.238106,1000,9880.114536
6444.262954,1000,9884.449775
6542.739922,1000,9886.325574
6545.740492,1000,9890.639338
6470.653068,1000,9892.597064
5162.993163,810,9894.060269
6463.751562,1000,9898.509117
6475.422923,1000,9900.31805
6411.450374,1000,9904.65678
6435.378671,1000,9906.571637
6398.491189,1000,9911.189459
4066.354094,640,9912.374316
1699.797768,280,9912.929943
6421.124911,1000,9917.520665
6443.838867,1000,9919.570005
1506.523844,252,9920.014923
6477.694188,1000,9924.076314
3162.055493,507,9925.028033
6616.586729,1000,9929.36492
1735.088154,283,9929.822589
6383.009497,1000,9931.704968
6504.251044,1000,9936.389621
6254.837273,1000,9938.387315
4681.428849,713,9942.428566
3703.190348,574,9943.48758
2861.640767,456,9944.287437
6488.570574,1000,9949.089058
674.68756,121,9949.333609
4025.714789,619,9950.445729
1935.421121,304,9950.929233
2819.709006,458,9951.822054
3051.730349,499,9955.239612
728.841001,140,9955.509993
6203.553595,965,9957.334183
2352.340786,386,9958.123849
3270.987464,532,9961.496198
711.954749,120,9961.720565
6440.795783,1000,9963.599236
5242.161674,828,9967.716041
1279.151504,216,9968.183363
6272.718327,1000,9970.119647
4416.63157,679,9971.43632
6363.829257,1000,9975.643219
4026.864392,614,9976.795741
6458.173752,1000,9981.269066
1495.35177,242,9981.739718
2449.732848,399,9982.468557
6230.435311,968,9986.752436
3857.327511,606,9987.79994
2005.97482,326,9988.472393
5002.235591,795,9990.075507
2980.256259,471,9993.597069
755.74043,131,9993.899514
3361.347,553,9995.020485
6375.82839,1000,9996.833879
3679.558227,578,10000.345264
6416.979378,1000,10002.298326
6470.595223,1000,10006.565108
4710.490593,740,10008.008347
2770.735587,452,10008.88624
6396.292479,1000,10013.339788
3922.033238,607,10014.419894
6524.148661,1000,10018.967168
6585.467876,1000,10020.874437
3418.30102,535,10021.875099
2951.008704,468,10025.22408
2384.583631,385,10026.003947
826.297283,144,10026.286097
6360.659955,1000,10028.215774
4635.960657,724,10032.108184
1329.933748,214,10032.480705
2105.245628,342,10033.176371
6240.374904,972,10034.970598
6492.014682,1000,10039.430662
6436.816456,1000,10041.041596
6560.898545,1000,10045.458706
2555.240015,427,10046.28123
3101.278919,494,10047.206027
2753.34641,431,10048.029393
6605.735096,1000,10052.622622
6478.564867,1000,10054.5834
6448.391062,1000,10058.866552
3016.117206,485,10059.84338
395.655431,72,10059.987108
5027.075676,782,10063.988987
6476.629333,1000,10065.958279
5274.239215,821,10067.528862
966.521038,166,10070.313281
2078.930084,336,10070.929703
6472.32003,1000,10072.888813
2560.694017,399,10073.687714
6501.917834,1000,10078.388953
6371.612982,1000,10080.232926
3752.028712,584,10083.93046
6511.731442,1000,10085.823409
6605.768557,1000,10090.126192
6571.320341,1000,10091.819353
6475.93513,1000,10096.785218
1960.940064,304,10097.331696
6486.56948,1000,10099.228448
4202.19641,652,10103.211946
5258.707519,796,10104.721257
6592.860002,1000,10106.607523
2325.457649,368,10109.84737
6496.393737,1000,10111.722766
6504.235832,1000,10116.016607
6507.515645,1000,10117.82648
3661.598775,572,10118.956536
6472.173226,1000,10123.365133
6548.349312,1000,10125.494447
2773.047333,416,10128.877421
2155.955727,343,10129.566201
4625.876662,722,10130.95154
6502.66798,1000,10135.263278
6516.409103,1000,10137.263943
6383.180679,1000,10141.67875
6467.348594,1000,10143.593644
1359.561857,217,10144.022283
6460.893199,1000,10148.370363
6492.169823,1000,10150.257946
6440.672695,1000,10154.456117
4406.660688,703,10155.794184
6454.327269,1000,10157.746016
6506.151154,1000,10162.396271
6466.59127,1000,10164.248231
5867.570091,909,10168.304389
6447.633574,1000,10170.130868
934.147365,153,10170.407392
6477.781634,1000,10175.031113
1190.473857,211,10175.450285
6502.955924,1000,10177.326675
6496.841196,1000,10181.629953
6444.957276,1000,10183.491867
3472.982864,542,10187.190568
6526.025992,1000,10189.232316
6447.255518,987,10193.433125
6456.249601,1000,10195.237623
6499.702783,1000,10199.843943
6553.971058,1000,10201.717357
2605.852474,416,10202.528405
1934.759636,311,10205.508995
2329.121311,361,10206.163744
6650.963412,1000,10208.006635
6349.646015,1000,10212.310749
3000.660398,479,10213.138134
5470.188945,846,10214.622274
6438.503351,1000,10219.224553
4346.972646,704,10220.7169
1060.160465,176,10221.048926
6579.039515,1000,10225.252109
3956.160237,617,10226.452802
2494.260468,413,10227.214133
6520.653053,1000,10231.507279
2206.499779,346,10232.227149
2913.077287,447,10233.097055
5245.853251,813,10237.126316
6614.625495,1000,10239.109722
6301.868339,1000,10241.274343
4185.886537,648,10244.88649
6489.114211,1000,10246.731721
4114.258835,658,10250.807228
3317.500701,524,10251.898209
2431.595605,385,10252.656451
6463.783494,1000,10256.947844
1677.689842,261,10257.444474
4650.037379,709,10258.725425
6475.351022,1000,10262.993526
5344.572274,844,10264.660336
3281.509619,507,10265.653432
6516.887478,1000,10269.858241
6552.927766,1000,10271.945728
4530.225934,694,10273.293732
6554.795769,1000,10277.937393
6496.111202,1000,10279.901578
6570.981285,1000,10284.365867
1339.582553,208,10284.707502
6409.631931,1000,10288.94763
6534.139687,1000,10290.949525
6569.451538,1000,10295.275168
2916.219254,441,10296.170839
6456.437224,1000,10298.020394
5124.4223,794,10301.993155
2609.728603,420,10302.820702
6521.185251,1000,10304.791414
6490.010933,1000,10309.198006
5443.263602,844,10310.745512
1565.786357,258,10311.208055
6556.731537,1000,10315.880777
6683.297275,1000,10317.894708
2359.336628,367,10318.552527
6490.527746,1000,10322.828241
5435.269326,835,10324.633695
671.825584,114,10324.852645
6422.157387,1000,10329.016153
2176.169696,347,10329.716408
2855.620901,452,10330.662421
6447.786462,1000,10334.980722
6554.784385,1000,10336.924332
6552.122168,1000,10341.315227
6521.583685,1000,10343.090095
1669.037441,270,10343.569099
855.006538,153,10343.8739
6488.261458,1000,10348.277954
1423.549364,234,10348.748623
6437.59658,1000,10352.99997
6500.860603,1000,10354.843824
4974.383841,769,10356.206572
6488.208109,1000,10360.369663
6489.359057,1000,10362.092266
6618.393512,1000,10366.186283
6083.394735,924,10367.786356
6531.665073,1000,10372.401964
749.994854,124,10372.628237
6424.359517,1000,10374.443035
6433.808731,1000,10378.65421
6476.696234,1000,10380.406599
6380.740823,979,10384.418992
6565.735658,1000,10386.326021
2756.681564,453,10389.624541
3436.443307,534,10390.587137
928.276312,165,10390.898284
6509.736503,1000,10392.764303
4207.010991,652,10396.30143
4973.250973,763,10397.68934
6476.384867,1000,10401.875859
6499.685391,1000,10403.688407
6467.489558,1000,10407.984812
6529.104005,1000,10409.431092
6491.367227,1000,10413.996255
6074.713798,907,10415.448116
6581.16277,1000,10417.328717
3293.470063,533,10420.855927
3257.422722,521,10421.806705
6426.916419,1000,10423.582142
6431.915936,1000,10427.717748
2054.826205,316,10428.33682
1965.882028,313,10428.889924
6498.383332,1000,10433.147663
4204.885105,656,10434.267847
5198.556269,810,10435.598337
6407.359976,1000,10440.386365
1248.959474,208,10440.742945
6455.866682,1000,10444.987376
6495.221741,1000,10446.767063
5547.040339,852,10448.284609
3768.045181,577,10451.751503
1681.686095,270,10452.227297
1137.13064,195,10452.599079
6411.994674,1000,10454.44868
2345.166957,372,10457.545807
6418.921826,1000,10459.25492
6494.581254,1000,10463.482508
6351.762914,1000,10465.177774
6054.197903,933,10469.173102
6448.473824,1000,10470.972923
6598.753723,1000,10472.722052
6552.475266,1000,10476.826989
2841.349484,457,10477.706591
6488.08911,1000,10482.172323
6582.357448,1000,10484.026089
2471.701915,394,10484.741183
6442.697316,1000,10488.83498
2309.095605,375,10489.454704
6495.693427,1000,10493.921971
900.845085,153,10494.20657
6505.747866,1000,10496.098214
6434.67371,1000,10500.244516
6503.577761,1000,10501.952866
6579.245527,1000,10506.467064
6579.855216,1000,10508.288387
6507.71911,1000,10512.601768
6531.196426,1000,10514.50097
6502.251627,1000,10518.620193
6457.332968,1000,10520.424219
6428.862831,1000,10522.264875
5971.293614,933,10526.226146
6636.799327,1000,10527.895449
6472.600967,1000,10532.070245
6513.444809,1000,10533.832354
6435.853008,1000,10538.797178
6408.491396,1000,10540.592026
6404.082375,1000,10544.844838
1084.471969,182,10545.142407
6131.955026,923,10546.691283
6610.879137,1000,10550.515749
3674.90696,568,10551.438404
6508.891106,1000,10555.658173
3724.805835,606,10556.630046
766.419388,145,10556.901329
6271.524462,1000,10561.084627
6455.567416,1000,10562.747446
6509.647154,1000,10567.003095
5297.796541,814,10568.356319
6473.886971,1000,10570.277817
6410.102004,1000,10574.406103
4995.684014,802,10575.793103
6508.942657,1000,10579.904263
6478.667001,1000,10581.659851
6413.464331,1000,10585.790303
1864.345986,306,10586.283709
6453.043711,1000,10587.952612
1546.081972,247,10588.385767
6494.82869,1000,10592.411135
4301.986703,679,10593.546858
6412.877178,1000,10597.748047
6422.745428,1000,10599.491928
6539.730199,1000,10603.583534
3870.464109,609,10604.555226
6415.247882,1000,10608.547524
5157.227045,824,10610.061686
2369.997385,375,10610.67989
6343.089291,1000,10614.704642
6665.150803,1000,10616.292505
4488.214974,730,10617.505649
4585.735657,714,10621.268389
6313.585698,1000,10622.900837
2169.412642,348,10623.509123
5222.829422,822,10627.153672
6537.634609,1000,10628.857129
4981.707818,777,10632.367606
6520.014052,1000,10634.055192
2292.168769,355,10634.702471
5295.264239,809,10638.315293
1149.709558,190,10638.633191
6535.770749,1000,10640.524348
6496.516393,1000,10644.289592
6543.320806,1000,10645.883067
4184.346433,658,10649.349037
3285.506456,518,10650.179626
4016.603843,613,10651.17759
2339.89046,354,10651.785774
6503.016677,1000,10656.299236
6551.857076,1000,10657.915558
1480.320797,243,10660.480851
6496.474574,1000,10662.161187
4016.439608,646,10663.302525
1815.903387,307,10663.809446
6453.900992,1000,10667.649022
6488.816126,1000,10669.454778
2323.740656,370,10672.193201
6598.272958,1000,10673.746931
6475.740695,1000,10677.851198
3461.585567,560,10678.810169
3167.354668,505,10679.651765
6319.647987,1000,10683.462404
6520.652643,1000,10684.931078
2851.937721,429,10685.553963
4607.225353,719,10689.506485
6489.919562,1000,10691.150604
2364.395232,386,10691.776332
6446.196773,1000,10695.937683
6554.169918,1000,10697.582943
6364.079072,1000,10701.551139
6179.491554,938,10703.103371
2330.977759,362,10703.696974
6444.517312,1000,10707.874948
3027.479991,478,10708.675253
6400.240706,1000,10712.604812
4166.387785,634,10713.733787
5215.350792,799,10715.109796
6519.341362,1000,10718.946982
4677.667367,707,10720.180063
4640.430554,736,10723.739468
5106.666301,783,10724.997081
6466.716002,1000,10726.729036
6549.587866,1000,10730.420434
6540.11295,1000,10732.025816
6567.128014,1000,10736.135895
6551.327584,1000,10737.795073
6383.410698,1000,10741.681527
6543.723312,1000,10743.200316
6412.191176,1000,10747.390982
6401.049755,977,10749.070825
6189.991835,948,10752.852388
6636.80376,1000,10754.465034
3840.202403,613,10757.959634
1454.999282,240,10758.305939
6545.542361,1000,10759.737112
6449.383648,1000,10764.206491
4977.416993,790,10765.501217
6453.186074,1000,10769.462267
6352.06954,1000,10771.27608
6398.331192,1000,10773.032717
1741.830497,274,10775.544734
6457.040523,1000,10777.328689
5035.663282,784,10780.931847
6595.506098,1000,10782.633393
6471.567811,1000,10784.318091
2361.86066,368,10787.303426
6566.24965,1000,10788.979028
2066.732104,317,10789.521365
6442.617425,1000,10793.424151
6484.055489,1000,10795.07716
6648.518708,1000,10798.910664
3659.715269,562,10799.885504
6591.561562,1000,10803.86631
6505.704045,1000,10805.581704
1562.495641,250,10806.076272
6388.582526,1000,10809.91491
6463.433897,1000,10811.670411
6371.791383,1000,10815.550952
6397.817447,1000,10817.295527
5964.681483,927,10821.310477
5872.097817,913,10822.834098
2917.638967,472,10823.676151
6513.763136,1000,10827.682245
2470.572894,386,10828.425874
5605.533237,866,10829.854566
6446.357936,1000,10833.925713
6595.154714,1000,10835.61489
3311.455151,535,10838.75914
4385.639935,668,10839.713856
6458.965027,1000,10841.345133
6435.312655,1000,10845.530662
5153.34661,800,10846.955006
563.511983,97,10847.179029
6487.579955,1000,10851.249725
6494.637464,1000,10852.987771
3426.958777,524,10856.117258
6476.514364,1000,10857.951493
6419.836918,1000,10861.76032
1932.148707,318,10862.340243
6452.87222,1000,10863.98852
6484.964983,1000,10867.869662
6520.798769,1000,10869.676702
1437.839968,241,10870.070492
6564.18581,1000,10874.111755
4669.840834,750,10875.322994
3952.512903,623,10876.420886
6618.015818,1000,10880.511744
3944.701028,591,10881.473896
2485.06623,378,10882.141977
3455.49074,554,10885.431311
5700.698127,876,10886.915918
6530.945233,1000,10890.897422
6509.779535,1000,10892.645749
3111.33614,495,10893.490469
964.61794,172,10893.784806
3107.757931,496,10896.995679
6319.806371,1000,10898.765917
2050.362551,322,10899.306348
6527.512668,1000,10903.296966
6555.76307,1000,10904.905741
6600.240688,1000,10908.787399
6496.034042,1000,10910.242117
6501.876532,1000,10914.29853
6515.081818,1000,10915.870868
6325.566309,990,10919.84867
6482.252874,1000,10921.599131
6492.892906,1000,10925.50432
6457.411745,1000,10927.219356
6440.994204,1000,10931.168287
4002.843259,604,10932.121198
6096.166946,932,10933.79901
6537.353746,1000,10937.791749
935.488032,150,10938.055447
1971.021689,307,10938.571607
6604.142995,1000,10943.096214
6419.564084,1000,10944.948541
3957.155545,632,10946.165645
5682.369757,881,10950.064628
3317.673905,552,10951.035394
6446.453116,1000,10955.410745
2030.040581,323,10956.058649
6550.730971,1000,10957.947244
1603.999329,245,10958.431799
4664.930214,737,10962.360815
6379.926553,1000,10964.274039
6552.837422,1000,10968.487768
2807.20433,433,10969.344538
4156.926639,680,10970.516687
3850.671671,616,10974.349805
6502.226334,1000,10976.134595
1016.969183,176,10976.410496
6328.555004,1000,10980.754635
2498.326249,393,10981.501688
2091.193858,354,10982.141158
3691.585586,590,10983.279207
6383.970732,1000,10987.455899
1669.150849,269,10987.98516
6359.811844,1000,10989.852854
3881.150205,606,10993.58363
4759.935296,741,10994.921636
2170.437686,356,10995.532118
6381.486207,1000,10999.819125
6327.360357,1000,11001.676604
6335.177395,1000,11006.133394
4691.765498,758,11007.502092
1983.031272,320,11008.062589
1674.639247,283,11008.585373
2246.434609,377,11009.288869
6422.599769,1000,11013.362515
3117.96659,497,11014.331901
6510.079023,1000,11018.763765
6459.988295,1000,11020.466077
2078.019926,335,11020.979808
6484.4593,1000,11025.678032
722.433963,121,11025.913584
6449.063538,1000,11027.941814
6363.322586,1000,11032.159352
6551.623065,1000,11034.003858
6398.213649,1000,11038.294584
1900.865084,312,11038.871648
6559.58943,1000,11040.675426
6454.098517,1000,11045.152394
6504.898511,1000,11047.050748
6500.196536,1000,11051.442257
3752.270991,568,11052.535614
6221.851847,958,11056.886901
6469.90421,1000,11058.808053
6535.128045,1000,11063.032848
6324.145935,1000,11064.860804
6455.510545,1000,11069.194957
6625.020457,1000,11071.080806
4589.573994,720,11072.524533
6356.887781,1000,11077.179775
4753.15486,773,11078.611414
6438.084324,1000,11082.913904
6454.249495,1000,11084.697452
2822.959863,435,11088.293044
6496.90929,1000,11090.167455
6472.803645,1000,11094.354398
6480.32228,1000,11096.296975
4535.750529,709,11097.615352
2689.876194,433,11100.835465
5645.885124,856,11102.52015
5370.247269,835,11104.165962
6238.224273,1000,11108.575494
6423.488906,1000,11110.392881
6528.864593,1000,11114.765414
6420.41279,1000,11116.621153
6506.809196,1000,11120.947821
4051.595052,619,11122.179212
2502.596847,392,11123.039685
6441.626562,1000,11127.094665
4477.567125,717,11128.518102
3619.265597,589,11129.634263
3543.637889,531,11132.95752
654.666272,134,11133.239848
3386.066003,539,11134.213821
2934.890164,441,11134.953508
1279.665192,218,11135.327398
6525.270227,1000,11139.826553
4082.475814,638,11141.066819
2136.621466,340,11141.626392
2962.526191,489,11145.028522
6269.308689,1000,11147.06838
6550.913762,1000,11151.173246
6392.786205,1000,11153.10014
2981.658007,453,11153.946994
6472.040008,1000,11158.305593
6093.050858,940,11160.103032
6483.205479,1000,11164.288549
670.907206,119,11164.52721
6423.487368,1000,11166.441652
6314.295542,1000,11170.766809
1556.80017,257,11171.263481
6551.821008,1000,11173.058088
2349.854591,385,11176.21092
6047.10017,963,11178.051667
3257.684122,525,11178.96965
6190.135864,1000,11183.30963
6476.692329,1000,11185.247538
5224.247731,832,11189.11582
2454.463299,396,11189.847501
6323.620183,1000,11191.760076
6502.324567,1000,11196.079502
2894.699309,447,11196.984613
954.892795,166,11197.324634
4486.094972,685,11198.582759
6329.01818,1000,11202.932271
6516.059184,1000,11205.024468
5586.005602,850,11209.238018
5430.0885,844,11210.684076
6501.507061,1000,11215.278795
4502.759546,720,11216.699576
5258.584971,805,11218.364494
1035.209049,185,11221.15651
6591.639751,1000,11223.044606
6510.954254,1000,11227.600756
6496.356547,1000,11229.405482
1720.893812,281,11229.92994
6425.237501,1000,11234.557266
6086.679062,944,11236.419297
6411.156251,1000,11241.226545
5161.009719,806,11242.76052
6634.350816,1000,11244.706298
6402.584641,1000,11249.353551
1961.952978,310,11249.997871
6536.353092,1000,11254.496592
1896.834728,296,11255.091044
6607.722759,1000,11256.998411
6548.160533,1000,11261.414331
3826.999463,613,11262.662968
879.85977,158,11262.967655
6420.7407,1000,11267.443014
6454.889673,1000,11269.321528
3750.434156,590,11270.526676
6416.47728,1000,11275.467721
6357.316285,1000,11277.34266
2267.826254,352,11280.711247
6581.247739,1000,11282.653357
6442.532127,1000,11284.638263
4052.465694,628,11288.390731
4625.831183,734,11289.894939
5508.615826,856,11294.101539
6458.925355,1000,11295.966852
6523.975787,1000,11300.502592
6319.961357,1000,11302.577986
6501.87563,1000,11307.187435
6429.597887,1000,11309.072954
6419.860717,1000,11313.661838
6516.292679,1000,11315.502269
4020.918872,632,11316.741885
6467.387377,1000,11321.40873
6388.198005,1000,11323.253646
886.474047,145,11323.558751
6372.733433,1000,11328.110758
6473.373097,1000,11329.941057
3468.011129,544,11333.787005
6541.726374,1000,11335.814544
4162.506422,657,11337.114838
6401.532841,1000,11341.518055
3907.526757,617,11342.806775
6392.30042,1000,11347.023679
6493.067296,1000,11348.758557
6435.523547,1000,11353.390062
6487.90374,1000,11355.387229
3083.197221,500,11356.401158
6376.772702,1000,11360.931322
6602.722948,1000,11362.814467
6490.208945,1000,11367.253531
6413.919932,1000,11369.130503
6429.444477,1000,11373.801963
5853.716091,926,11375.643384
1325.384205,197,11376.113234
6413.266029,1000,11380.707379
6400.73512,1000,11382.763839
6494.799263,1000,11387.135783
6679.190464,1000,11389.069725
6580.9465,1000,11393.6429
3707.522157,581,11394.798256
6371.60737,1000,11399.413645
6574.532562,1000,11401.224394
6535.022746,1000,11405.768276
4627.569735,729,11407.046217
6491.915162,1000,11408.816427
6409.806721,1000,11413.712404
6422.824395,1000,11415.61862
664.971959,118,11415.866987
847.654814,152,11418.788568
5001.411257,760,11420.365602
5828.494634,898,11422.144552
6526.026631,1000,11426.51797
6516.464388,1000,11428.596329
6543.849118,1000,11433.062991
6514.510034,1000,11434.988022
6536.444633,1000,11439.563189
6494.125804,1000,11441.53654
6444.396545,1000,11446.247773
1712.602749,269,11446.754109
796.132002,143,11447.029282
6454.363849,1000,11449.017822
3510.374639,548,11452.428694
6386.705916,1000,11454.393487
6554.382339,1000,11458.799818
799.125017,142,11459.064158
6376.482271,1000,11461.006281
4129.313229,641,11464.7019
6524.201016,1000,11466.7715
6352.698175,1000,11471.237347
6543.328055,1000,11473.206822
5768.871508,887,11474.899708
6294.472533,962,11479.480076
6483.09304,1000,11481.422467
6524.57898,1000,11485.953863
3224.326939,520,11486.918879
6522.718487,1000,11491.474257
6470.76902,1000,11493.574611
2643.782029,419,11494.329863
931.929348,173,11494.685205
4880.602711,745,11498.678665
2722.469541,440,11499.509067
6468.207636,1000,11501.403358
715.151345,126,11504.266509
2295.686334,376,11504.998283
6465.589211,1000,11506.915883
4139.324352,642,11510.665811
3511.081095,540,11511.662254
6552.155102,1000,11513.482284
6470.335543,1000,11518.122368
6635.96544,1000,11520.036137
6582.696609,1000,11524.450593
1763.028965,270,11524.992579
6426.566106,1000,11526.975819
6497.078354,1000,11531.659211
6393.125299,1000,11533.615939
6462.300216,1000,11538.035781
6497.118771,1000,11539.965965
6513.822783,1000,11544.611205
1988.468391,315,11545.295451
2594.172224,435,11546.19368
6442.467092,1000,11550.801927
6427.750791,1000,11552.701202
6426.071353,1000,11557.399356
6390.59141,998,11559.518227
6525.039834,1000,11564.012098
6508.91816,1000,11566.099398
6367.715836,1000,11570.571938
4883.50243,770,11572.209959
6467.643851,1000,11574.239162
6506.914571,1000,11578.614479
1729.143077,291,11579.169694
6543.744001,1000,11584.069772
3871.78839,608,11585.27956
6455.913262,1000,11587.202494
2091.858393,322,11590.688287
5699.848303,874,11592.373821
3880.471975,612,11593.540606
4812.914512,739,11597.537392
809.718655,139,11597.790135
6495.142334,1000,11599.774972
